Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks,componentnumber,strongcompnum,eigencentrality
35_36,,,6,6,12,6,6,12,2,0.6875,0.772727,0.000452,0.000422,0,687,0.255882
37_64,,,2,0,2,2,0,2,0,0,0,0,0.000129,0,1029,0.039454
37_65,,,2,0,2,2,0,2,0,0,0,0,0.000129,0,1028,0.039454
37_66,,,2,2,4,2,2,4,1,1,1,0.000157,0.000129,0,1027,0.039454
37_67,,,2,0,2,2,0,2,0,0,0,0,0.000129,0,1024,0.039454
37_68,,,4,2,6,4,2,6,21,0.091052,0.104756,0.002429,0.000174,0,1081,0.115469
38_55,,,2,0,2,2,0,2,0,0,0,0,0.000154,0,52,0.0905
38_56,,,1,0,1,1,0,1,0,0,0,0,0.000119,0,1023,0.033583
44_43,,,2,0,2,2,0,2,0,0,0,0,0.000128,0,133,0.064072
44_44,,,2,0,2,2,0,2,0,0,0,0,0.000128,0,132,0.064072
44_45,,,2,0,2,2,0,2,0,0,0,0,0.000128,0,131,0.064072
44_46,,,2,0,2,2,0,2,0,0,0,0,0.000128,0,130,0.064072
44_47,,,3,0,3,3,0,3,0,0,0,0,0.000152,0,129,0.069943
44_50,,,3,5,8,3,5,8,3,0.545455,0.666667,0.000576,0.000152,0,125,0.069943
56_41,,,3,0,3,3,0,3,0,0,0,0,0.00016,0,111,0.080141
56_44,,,3,0,3,3,0,3,0,0,0,0,0.000168,0,102,0.093584
2_264,,,2,0,2,2,0,2,0,0,0,0,0.000515,0,330,0.129637
3_117,,,1,0,1,1,0,1,0,0,0,0,0.000247,0,329,0.049337
36_77,,,5,4,9,5,4,9,2,0.833333,0.9,0.00013,0.000193,0,676,0.066189
36_78,,,8,0,8,8,0,8,0,0,0,0,0.000272,0,675,0.088318
36_79,,,8,0,8,8,0,8,0,0,0,0,0.000272,0,674,0.088318
36_80,,,2,0,2,2,0,2,0,0,0,0,0.000155,0,673,0.053092
36_81,,,6,2,8,6,2,8,1,1,1,0.000004,0.000311,0,175,0.125695
36_83,,,3,2,5,3,2,5,25,0.069554,0.079814,0.000551,0.000179,0,1081,0.054447
14_21,,,0,10,10,0,10,10,26,0.069808,0.083453,0,0.000113,0,2307,0
40_47,,,3,0,3,3,0,3,0,0,0,0,0.000239,0,993,0.029513
40_48,,,2,1,3,2,1,3,26,0.069655,0.079419,0.000199,0.000143,0,1081,0.023642
40_10,,,1,0,1,1,0,1,0,0,0,0,0.000162,0,337,0.063627
14_23,,,2,5,7,2,5,7,24,0.077087,0.086441,0.000481,0.000249,0,1081,0.044201
25_75,,,3,0,3,3,0,3,0,0,0,0,0.000185,0,598,0.036363
16_32,,,1,4,5,1,4,5,22,0.078256,0.086621,0.000081,0.00021,0,1081,0.096695
56_88,,,2,0,2,2,0,2,0,0,0,0,0.000234,0,738,0.102566
56_89,,,2,1,3,2,1,3,22,0.078235,0.085471,0.000101,0.000234,0,1081,0.102566
2_243,,,1,0,1,1,0,1,0,0,0,0,0.000273,0,275,0.086896
25_18,,,1,2,3,1,2,3,28,0.057888,0.065512,0.000972,0.000273,0,1081,0.086896
14_30,,,3,2,5,3,2,5,2,0.75,0.833333,0,0.000224,0,2308,0.022129
14_33,,,2,4,6,2,4,6,20,0.092128,0.106057,0.000434,0.00029,0,1081,0.126104
31_29,,,1,2,3,1,2,3,23,0.080831,0.091342,0.000309,0.000174,0,1081,0.04241
39_5,,,2,1,3,2,1,3,20,0.090512,0.101908,0,0.000188,0,1081,0.068647
28_57,,,2,0,2,2,0,2,0,0,0,0,0.000552,0,780,0.109755
70_43,,,3,0,3,3,0,3,0,0,0,0,0.000307,0,1149,0.056339
16_38,,,2,0,2,2,0,2,0,0,0,0,0.000165,0,1147,0.065252
23_99,,,2,0,2,2,0,2,0,0,0,0,0.000212,0,1145,0.103853
23_100,,,2,13,15,2,13,15,22,0.096431,0.126369,0.000493,0.000212,0,1148,0.103853
35_37,,,5,8,13,5,8,13,21,0.090099,0.109678,0.006383,0.000253,0,1081,0.32916
54_5,,,1,2,3,1,2,3,22,0.089307,0.100001,0.000122,0.000214,0,2035,0.010387
14_46,,,1,3,4,1,3,4,1,1,1,0,0.000141,0,2309,0.012558
17_37,,,3,0,3,3,0,3,0,0,0,0,0.000275,0,973,0.041656
14_49,,,0,6,6,0,6,6,6,0.274809,0.395833,0,0.000113,0,2316,0
38_37,,,2,0,2,2,0,2,0,0,0,0,0.000177,0,2315,0.011742
38_38,,,2,0,2,2,0,2,0,0,0,0,0.000177,0,2314,0.011742
81_7,,,3,5,8,3,5,8,5,0.315789,0.422222,0.000004,0.000208,0,2313,0.027811
14_50,,,2,1,3,2,1,3,29,0.059112,0.064861,0,0.000359,0,2321,0.040823
23_104,,,1,2,3,1,2,3,28,0.062824,0.070493,0.000102,0.000418,0,2321,0.023962
14_51,,,0,3,3,0,3,3,23,0.084625,0.097918,0,0.000113,0,2323,0
21_1,,,6,3,9,6,3,9,22,0.080079,0.089716,0.00014,0.00059,0,1081,0.223613
53_31,,,8,0,8,8,0,8,0,0,0,0,0.000571,0,2322,0.046968
14_52,,,0,2,2,0,2,2,18,0.097348,0.107017,0,0.000113,0,2324,0
15_2,,,2,1,3,2,1,3,1,1,1,0.000021,0.000194,0,326,0.096484
15_3,,,1,2,3,1,2,3,2,0.625,0.7,0,0.000161,0,2325,0.005871
77_46,,,2,3,5,2,3,5,1,1,1,0.000066,0.00021,0,116,0.028545
15_16,,,1,1,2,1,1,2,22,0.085978,0.097081,0.000305,0.000151,0,1081,0.022265
15_22,,,1,4,5,1,4,5,23,0.081904,0.089739,0.000102,0.000161,0,2334,0.005871
16_10,,,2,0,2,2,0,2,0,0,0,0,0.000209,0,2330,0.022458
56_68,,,1,0,1,1,0,1,0,0,0,0,0.000147,0,2333,0.010387
56_69,,,1,0,1,1,0,1,0,0,0,0,0.000147,0,2332,0.010387
56_70,,,1,2,3,1,2,3,22,0.089054,0.097853,0.000203,0.000147,0,2331,0.010387
15_27,,,0,2,2,0,2,2,1,1,1,0,0.000113,0,2336,0
55_15,,,1,0,1,1,0,1,0,0,0,0,0.000161,0,2335,0.005871
15_33,,,1,0,1,1,0,1,0,0,0,0,0.000169,0,1307,0.01883
15_39,,,0,1,1,0,1,1,1,1,1,0,0.000113,0,2337,0
17_62,,,3,0,3,3,0,3,0,0,0,0,0.000446,0,587,0.08854
15_41,,,1,3,4,1,3,4,22,0.096898,0.114303,0.000019,0.000143,0,2353,0.017489
16_9,,,2,7,9,2,7,9,21,0.104968,0.127682,0.000189,0.000249,0,2353,0.020184
43_4,,,1,10,11,1,10,11,25,0.078186,0.090619,0.000033,0.000153,0,2352,0.014313
89_14,,,2,1,3,2,1,3,1,1,1,0,0.000201,0,2338,0.020184
15_42,,,0,1,1,0,1,1,1,1,1,0,0.000113,0,2354,0
7_200,,,2,0,2,2,0,2,0,0,0,0,0.00023,0,2086,0.018429
15_43,,,0,1,1,0,1,1,18,0.101844,0.113207,0,0.000113,0,2355,0
15_47,,,0,1,1,0,1,1,1,1,1,0,0.000113,25,2357,0
6_56,,,1,0,1,1,0,1,0,0,0,0,0.000208,25,2356,0.005871
15_48,,,0,1,1,0,1,1,1,1,1,0,0.000113,26,2359,0
18_108,,,2,0,2,2,0,2,0,0,0,0,0.000304,26,2358,0.011742
15_53,,,1,1,2,1,1,2,6,0.244898,0.302083,0,0.000145,0,2360,0.005871
51_28,,,2,4,6,2,4,6,5,0.310811,0.417391,0.000004,0.00028,0,1842,0.029217
15_64,,,0,1,1,0,1,1,1,1,1,0,0.000113,0,2361,0
15_66,,,1,1,2,1,1,2,3,0.461538,0.527778,0,0.000208,0,2362,0.005871
15_76,,,1,3,4,1,3,4,29,0.061911,0.072887,0.000101,0.000132,0,2365,0.005871
36_12,,,3,4,7,3,4,7,28,0.065884,0.08008,0.002445,0.000391,0,1081,0.076886
37_137,,,3,0,3,3,0,3,0,0,0,0,0.000217,0,2364,0.022129
37_138,,,3,0,3,3,0,3,0,0,0,0,0.000217,0,2363,0.022129
15_79,,,1,1,2,1,1,2,1,1,1,0,0.000132,0,2367,0.005871
11_89,,,2,0,2,2,0,2,0,0,0,0,0.000323,0,2366,0.020774
15_80,,,0,2,2,0,2,2,1,1,1,0,0.000113,0,2368,0
15_85,,,0,5,5,0,5,5,23,0.082244,0.093885,0,0.000113,0,2370,0
43_89,,,1,0,1,1,0,1,0,0,0,0,0.000132,0,2369,0.005871
15_86,,,0,3,3,0,3,3,26,0.065198,0.0744,0,0.000113,0,2371,0
15_88,,,1,5,6,1,5,6,19,0.132253,0.154636,0.021749,0.000269,0,1081,0.074881
15_90,,,0,4,4,0,4,4,23,0.084663,0.100986,0,0.000113,0,2373,0
7_49,,,2,0,2,2,0,2,0,0,0,0,0.000169,0,2372,0.011742
55_39,,,1,4,5,1,4,5,1,1,1,0.000158,0.000669,0,145,0.065216
15_95,,,0,2,2,0,2,2,21,0.090287,0.100286,0,0.000113,0,2375,0
68_9,,,1,0,1,1,0,1,0,0,0,0,0.000161,0,2374,0.005871
74_43,,,2,0,2,2,0,2,0,0,0,0,0.000209,0,617,0.098069
74_44,,,2,0,2,2,0,2,0,0,0,0,0.000209,0,616,0.098069
74_45,,,2,0,2,2,0,2,0,0,0,0,0.000209,0,615,0.098069
74_46,,,2,0,2,2,0,2,0,0,0,0,0.000209,0,614,0.098069
74_47,,,2,1,3,2,1,3,2,0.555556,0.6,0.000039,0.000209,0,618,0.098069
16_1,,,5,5,10,5,5,10,21,0.087033,0.100313,0.003327,0.00062,0,1081,0.220918
54_1,,,6,2,8,6,2,8,22,0.080076,0.089428,0.00001,0.000554,0,1081,0.233735
16_2,,,1,6,7,1,6,7,20,0.10209,0.118991,0.000107,0.00014,0,2376,0.017489
40_15,,,2,7,9,2,7,9,21,0.098237,0.113735,0.000122,0.000228,0,2376,0.020184
16_3,,,0,1,1,0,1,1,1,1,1,0,0.000113,0,2377,0
16_4,,,0,5,5,0,5,5,3,0.6,0.694444,0,0.000113,0,2382,0
25_54,,,1,0,1,1,0,1,0,0,0,0,0.000132,0,2381,0.005871
25_55,,,1,2,3,1,2,3,1,1,1,0,0.000132,0,2380,0.005871
16_7,,,1,11,12,1,11,12,24,0.074708,0.087255,0.000101,0.000139,0,2385,0.012558
16_5,,,1,0,1,1,0,1,0,0,0,0,0.000123,0,2384,0.012558
23_21,,,2,0,2,2,0,2,0,0,0,0,0.000144,0,1901,0.022945
23_22,,,1,4,5,1,4,5,25,0.069529,0.078351,0,0.000123,0,2385,0.012558
16_11,,,2,1,3,2,1,3,21,0.097649,0.10914,0.000407,0.000271,0,2329,0.017942
27_60,,,1,6,7,1,6,7,20,0.108155,0.125773,0.000508,0.000343,0,2328,0.016992
16_12,,,0,1,1,0,1,1,20,0.090545,0.101993,0,0.000113,0,2386,0
21_31,,,3,0,3,3,0,3,0,0,0,0,0.000321,0,1005,0.029741
16_20,,,0,2,2,0,2,2,1,1,1,0,0.000113,0,2387,0
16_22,,,0,3,3,0,3,3,19,0.09948,0.109468,0,0.000113,0,2390,0
39_45,,,2,1,3,2,1,3,1,1,1,0,0.00024,0,2389,0.011742
16_24,,,2,9,11,2,9,11,2,0.909091,0.95,0.000001,0.000192,0,2391,0.011742
25_9,,,2,0,2,2,0,2,0,0,0,0,0.000178,0,585,0.077197
16_26,,,1,7,8,1,7,8,21,0.090404,0.107624,0.000102,0.000232,0,2393,0.012558
16_27,,,1,2,3,1,2,3,1,1,1,0,0.000141,0,2392,0.012558
59_2,,,1,1,2,1,1,2,22,0.082912,0.094012,0,0.000141,0,2393,0.012558
16_28,,,1,4,5,1,4,5,3,0.486486,0.564815,0.00013,0.000151,0,1014,0.031432
16_30,,,0,5,5,0,5,5,21,0.091333,0.09996,0,0.000113,0,2395,0
93_4,,,1,0,1,1,0,1,0,0,0,0,0.000132,0,2394,0.005871
16_31,,,0,1,1,0,1,1,1,1,1,0,0.000113,0,2396,0
16_34,,,0,1,1,0,1,1,1,1,1,0,0.000113,0,2397,0
11_34,,,2,0,2,2,0,2,0,0,0,0,0.000183,0,716,0.043208
16_39,,,0,4,4,0,4,4,1,1,1,0,0.000113,0,2398,0
16_44,,,0,2,2,0,2,2,5,0.3125,0.408889,0,0.000113,0,2400,0
54_52,,,2,0,2,2,0,2,0,0,0,0,0.000208,0,2399,0.011742
16_52,,,0,2,2,0,2,2,29,0.055066,0.063692,0,0.000113,0,2401,0
16_56,,,0,1,1,0,1,1,5,0.276923,0.343519,0,0.000113,0,2402,0
37_151,,,1,0,1,1,0,1,0,0,0,0,0.000145,0,1774,0.018655
37_152,,,1,0,1,1,0,1,0,0,0,0,0.000145,0,1773,0.018655
37_153,,,1,2,3,1,2,3,2,0.555556,0.6,0.000004,0.000145,0,1772,0.018655
37_154,,,2,0,2,2,0,2,0,0,0,0,0.000207,0,1770,0.032602
43_17,,,1,0,1,1,0,1,0,0,0,0,0.000229,0,1885,0.010387
16_62,,,1,8,9,1,8,9,2,0.75,0.833333,0.000003,0.000336,0,1282,0.021103
11_9,,,1,0,1,1,0,1,0,0,0,0,0.000148,0,1279,0.015843
11_10,,,3,0,3,3,0,3,0,0,0,0,0.00022,0,1278,0.027585
18_35,,,1,0,1,1,0,1,0,0,0,0,0.000148,0,1277,0.015843
18_36,,,1,2,3,1,2,3,1,1,1,0,0.000148,0,1276,0.015843
19_77,,,2,0,2,2,0,2,0,0,0,0,0.000211,0,1275,0.029201
19_78,,,1,0,1,1,0,1,0,0,0,0,0.000148,0,1274,0.015843
41_50,,,3,0,3,3,0,3,0,0,0,0,0.000273,0,1273,0.04669
27_35,,,1,0,1,1,0,1,0,0,0,0,0.000133,0,1900,0.010387
27_36,,,2,0,2,2,0,2,0,0,0,0,0.000229,0,1899,0.016258
74_54,,,1,0,1,1,0,1,0,0,0,0,0.000133,0,1898,0.010387
74_55,,,1,0,1,1,0,1,0,0,0,0,0.000133,0,1897,0.010387
50_9,,,1,0,1,1,0,1,0,0,0,0,0.000138,0,1778,0.015322
16_70,,,0,1,1,0,1,1,1,1,1,0,0.000113,0,2403,0
30_54,,,4,0,4,4,0,4,0,0,0,0,0.000774,0,1752,0.071608
16_71,,,0,1,1,0,1,1,4,0.325581,0.369048,0,0.000113,0,2404,0
16_77,,,2,2,4,2,2,4,24,0.076259,0.086602,0.000033,0.000273,0,1081,0.183589
16_78,,,0,2,2,0,2,2,1,1,1,0,0.000113,0,2406,0
67_24,,,1,0,1,1,0,1,0,0,0,0,0.000161,0,2405,0.005871
16_79,,,1,1,2,1,1,2,1,1,1,0,0.00075,27,2407,0.012558
67_19,,,1,1,2,1,1,2,1,1,1,0,0.00075,27,2407,0.012558
16_84,,,0,2,2,0,2,2,1,1,1,0,0.000113,0,2408,0
77_35,,,3,0,3,3,0,3,0,0,0,0,0.000322,0,144,0.037769
77_36,,,3,0,3,3,0,3,0,0,0,0,0.000322,0,143,0.037769
16_85,,,0,6,6,0,6,6,24,0.08369,0.105299,0,0.000113,0,2410,0
21_39,,,3,4,7,3,4,7,27,0.067028,0.077475,0.000223,0.000325,0,2321,0.037373
21_40,,,1,0,1,1,0,1,0,0,0,0,0.000129,0,2409,0.005871
16_86,,,0,6,6,0,6,6,27,0.065188,0.074686,0,0.000113,0,2411,0
18_52,,,2,0,2,2,0,2,0,0,0,0,0.000204,0,442,0.043035
16_87,,,1,3,4,1,3,4,27,0.061112,0.068749,0.000696,0.000151,0,1081,0.031432
19_38,,,5,1,6,5,1,6,27,0.061033,0.067366,0.00027,0.000501,0,1081,0.208044
28_85,,,2,6,8,2,6,8,28,0.062296,0.072566,0.000101,0.000192,0,1081,0.025383
16_90,,,1,5,6,1,5,6,22,0.085602,0.096213,0.000567,0.000169,0,1081,0.109859
16_91,,,0,2,2,0,2,2,24,0.07671,0.084655,0,0.000113,0,2412,0
16_93,,,0,3,3,0,3,3,25,0.072481,0.083946,0,0.000113,0,2413,0
16_99,,,0,1,1,0,1,1,2,0.6,0.666667,0,0.000113,0,2415,0
38_83,,,1,2,3,1,2,3,1,1,1,0,0.000208,0,2414,0.005871
16_101,,,0,1,1,0,1,1,23,0.078364,0.085974,0,0.000113,0,2416,0
65_10,,,1,1,2,1,1,2,22,0.082794,0.089933,0.000884,0.000181,0,1081,0.051127
65_11,,,1,3,4,1,3,4,20,0.093034,0.102878,0.00211,0.000181,0,1081,0.051127
16_118,,,0,2,2,0,2,2,23,0.078141,0.085298,0,0.000113,0,2417,0
16_125,,,2,3,5,2,3,5,19,0.090828,0.100312,0.000112,0.000444,0,1081,0.048485
20_44,,,2,1,3,2,1,3,20,0.083269,0.089895,0,0.000308,0,1081,0.048485
9_40,,,1,0,1,1,0,1,0,0,0,0,0.000142,0,1500,0.016654
7_86,,,2,0,2,2,0,2,0,0,0,0,0.000218,0,883,0.04816
17_2,,,2,0,2,2,0,2,0,0,0,0,0.000225,0,879,0.0615
17_60,,,2,0,2,2,0,2,0,0,0,0,0.000226,0,882,0.052676
19_57,,,1,0,1,1,0,1,0,0,0,0,0.000122,0,881,0.042289
32_23,,,1,1,2,1,1,2,1,1,1,0,0.000122,0,880,0.042289
37_102,,,3,2,5,3,2,5,22,0.079994,0.088758,0.00184,0.000243,0,1081,0.077537
53_8,,,2,0,2,2,0,2,0,0,0,0,0.000138,0,701,0.061533
53_17,,,1,0,1,1,0,1,0,0,0,0,0.000122,0,699,0.042289
53_18,,,1,1,2,1,1,2,1,1,1,0.000079,0.000122,0,698,0.042289
61_8,,,1,0,1,1,0,1,0,0,0,0,0.000122,0,696,0.042289
17_4,,,0,1,1,0,1,1,4,0.35,0.428571,0,0.000113,0,2418,0
17_7,,,0,1,1,0,1,1,1,1,1,0,0.000113,0,2419,0
17_10,,,0,1,1,0,1,1,1,1,1,0,0.000113,0,2421,0
3_21,,,2,0,2,2,0,2,0,0,0,0,0.000232,0,2420,0.011742
17_12,,,1,13,14,1,13,14,19,0.107898,0.130214,0.001623,0.000204,0,1081,0.078262
23_80,,,1,1,2,1,1,2,1,1,1,0,0.000126,0,772,0.026237
25_62,,,2,3,5,2,3,5,20,0.091464,0.104335,0.000664,0.000305,0,1081,0.063882
28_71,,,2,0,2,2,0,2,0,0,0,0,0.000174,0,722,0.032108
28_72,,,2,0,2,2,0,2,0,0,0,0,0.000174,0,721,0.032108
75_14,,,2,1,3,2,1,3,1,1,1,0.000035,0.000228,0,447,0.069299
75_15,,,2,5,7,2,5,7,28,0.057984,0.06775,0.000958,0.000228,0,1081,0.069299
82_13,,,2,0,2,2,0,2,0,0,0,0,0.000159,0,51,0.077803
82_14,,,2,0,2,2,0,2,0,0,0,0,0.000159,0,50,0.077803
17_24,,,2,1,3,2,1,3,5,0.3,0.374074,0.000165,0.000636,0,692,0.244425
17_25,,,0,1,1,0,1,1,1,1,1,0,0.000113,0,2422,0
17_30,,,0,3,3,0,3,3,21,0.088039,0.099652,0,0.000113,0,2423,0
67_3,,,3,0,3,3,0,3,0,0,0,0,0.000435,0,356,0.036856
67_4,,,2,0,2,2,0,2,0,0,0,0,0.000258,0,355,0.026468
17_36,,,1,1,2,1,1,2,2,0.666667,0.75,0,0.000249,28,2426,0.010387
49_12,,,1,1,2,1,1,2,1,1,1,0,0.000324,28,2425,0.012071
17_38,,,0,2,2,0,2,2,21,0.092259,0.101984,0,0.000113,0,2427,0
17_40,,,1,8,9,1,8,9,1,1,1,0.000004,0.000174,0,1771,0.013947
35_41,,,2,3,5,2,3,5,21,0.09831,0.118347,0.003813,0.000291,0,1081,0.266152
17_45,,,0,2,2,0,2,2,2,0.75,0.833333,0,0.000113,0,2428,0
111_1,,,3,0,3,3,0,3,0,0,0,0,0.00031,0,586,0.083159
17_46,,,0,1,1,0,1,1,2,0.666667,0.75,0,0.000113,0,2429,0
17_49,,,0,5,5,0,5,5,1,1,1,0,0.000113,0,2433,0
79_10,,,1,0,1,1,0,1,0,0,0,0,0.000132,0,2432,0.005871
79_11,,,2,0,2,2,0,2,0,0,0,0,0.000145,0,2431,0.011742
79_12,,,2,0,2,2,0,2,0,0,0,0,0.000145,0,2430,0.011742
67_25,,,1,0,1,1,0,1,0,0,0,0,0.000191,0,1364,0.01883
17_52,,,7,14,21,7,14,21,21,0.094877,0.12021,0.006698,0.000575,0,1081,0.415909
35_34,,,3,0,3,3,0,3,0,0,0,0,0.000204,0,187,0.159869
79_13,,,7,3,10,7,3,10,22,0.086681,0.103189,0.002254,0.000423,0,1081,0.46104
79_14,,,7,5,12,7,5,12,26,0.070391,0.080792,0.002474,0.000423,0,1081,0.46104
17_58,,,1,3,4,1,3,4,1,1,1,0,0.000135,0,2436,0.010387
65_8,,,1,0,1,1,0,1,0,0,0,0,0.000151,0,2435,0.012071
65_9,,,1,0,1,1,0,1,0,0,0,0,0.000151,0,2434,0.012071
26_214,,,4,8,12,4,8,12,17,0.112637,0.133177,0.007116,0.000512,0,1081,0.137599
17_61,,,0,1,1,0,1,1,26,0.067733,0.073114,0,0.000113,0,2437,0
15_37,,,1,0,1,1,0,1,0,0,0,0,0.000143,0,1958,0.010387
15_38,,,1,0,1,1,0,1,0,0,0,0,0.000143,0,1957,0.010387
54_34,,,1,0,1,1,0,1,0,0,0,0,0.000195,0,1246,0.033938
17_70,,,0,1,1,0,1,1,1,1,1,0,0.000113,0,2439,0
95_4,,,3,0,3,3,0,3,0,0,0,0,0.000242,0,2438,0.017613
17_71,,,3,11,14,3,11,14,28,0.066697,0.084675,0.002061,0.000417,0,1081,0.058938
45_29,,,2,1,3,2,1,3,28,0.063149,0.071052,0.000027,0.000179,0,1081,0.051453
69_19,,,2,0,2,2,0,2,0,0,0,0,0.000218,0,711,0.09476
69_25,,,1,0,1,1,0,1,0,0,0,0,0.000145,0,1035,0.031771
69_26,,,1,0,1,1,0,1,0,0,0,0,0.000145,0,1034,0.031771
17_77,,,1,3,4,1,3,4,21,0.091066,0.106599,0.001202,0.000193,0,1081,0.037845
17_80,,,0,1,1,0,1,1,18,0.09952,0.110008,0,0.000113,0,2440,0
17_81,,,2,1,3,2,1,3,24,0.068949,0.073511,0,0.000208,0,2443,0.011742
21_18,,,3,2,5,3,2,5,23,0.074013,0.079807,0.000302,0.000386,0,2442,0.026645
17_83,,,0,4,4,0,4,4,7,0.290323,0.418871,0,0.000113,0,2444,0
17_84,,,0,2,2,0,2,2,1,1,1,0,0.000113,0,2445,0
17_85,,,2,4,6,2,4,6,21,0.091938,0.102954,0.000561,0.000498,0,1081,0.039143
2_269,,,1,0,1,1,0,1,0,0,0,0,0.000219,0,1003,0.022868
18_109,,,2,1,3,2,1,3,23,0.077669,0.083234,0,0.000508,0,1081,0.05614
31_27,,,3,2,5,3,2,5,22,0.084205,0.091882,0.000516,0.000682,0,1081,0.06557
23_47,,,1,0,1,1,0,1,0,0,0,0,0.000134,0,569,0.035072
17_96,,,0,3,3,0,3,3,1,1,1,0,0.000113,0,2446,0
69_44,,,4,0,4,4,0,4,0,0,0,0,0.000209,0,531,0.045945
69_45,,,4,0,4,4,0,4,0,0,0,0,0.000209,0,530,0.045945
69_46,,,4,0,4,4,0,4,0,0,0,0,0.000209,0,529,0.045945
78_30,,,3,1,4,3,1,4,1,1,1,0.000048,0.000443,0,435,0.182101
17_98,,,0,5,5,0,5,5,26,0.065203,0.074975,0,0.000113,0,2447,0
40_57,,,10,1,11,10,1,11,1,1,1,0.000002,0.003653,0,174,0.290103
17_99,,,0,1,1,0,1,1,1,1,1,0,0.000113,0,2448,0
11_104,,,6,0,6,6,0,6,0,0,0,0,0.000542,0,267,0.190579
27_10,,,1,0,1,1,0,1,0,0,0,0,0.000175,0,1370,0.021923
27_11,,,1,2,3,1,2,3,25,0.067422,0.074637,0.000031,0.000175,0,1369,0.021923
27_13,,,1,1,2,1,1,2,1,1,1,0.000079,0.000308,0,1012,0.076691
17_105,,,0,1,1,0,1,1,23,0.080142,0.091172,0,0.000113,0,2449,0
18_5,,,0,1,1,0,1,1,22,0.084241,0.091829,0,0.000113,0,2450,0
16_127,,,1,0,1,1,0,1,0,0,0,0,0.00019,0,1791,0.027108
18_8,,,1,1,2,1,1,2,2,0.52,0.538462,0,0.000127,0,2455,0.012558
32_27,,,1,13,14,1,13,14,1,1,1,0.000001,0.000221,0,2455,0.012558
18_9,,,0,1,1,0,1,1,1,1,1,0,0.000113,29,2457,0
83_9,,,1,0,1,1,0,1,0,0,0,0,0.000208,29,2456,0.005871
48_4,,,1,0,1,1,0,1,0,0,0,0,0.000154,0,1732,0.010387
18_18,,,0,1,1,0,1,1,1,1,1,0,0.000113,30,2459,0
104_8,,,1,0,1,1,0,1,0,0,0,0,0.000208,30,2458,0.005871
18_19,,,0,2,2,0,2,2,1,1,1,0,0.000113,0,2461,0
24_21,,,1,0,1,1,0,1,0,0,0,0,0.000161,0,2460,0.005871
18_63,,,1,0,1,1,0,1,0,0,0,0,0.000255,0,504,0.014491
18_27,,,0,2,2,0,2,2,21,0.091579,0.104358,0,0.000113,0,2462,0
25_66,,,4,0,4,4,0,4,0,0,0,0,0.000413,0,1017,0.101343
88_5,,,2,0,2,2,0,2,0,0,0,0,0.000244,0,94,0.10298
18_31,,,0,6,6,0,6,6,22,0.087098,0.105744,0,0.000113,0,2464,0
22_23,,,2,2,4,2,2,4,3,0.555556,0.666667,0.000157,0.000603,0,521,0.053223
25_76,,,2,1,3,2,1,3,33,0.050017,0.055915,0.000493,0.000165,0,1081,0.051397
43_51,,,1,3,4,1,3,4,31,0.05229,0.058723,0.000004,0.000129,0,2463,0.005871
18_37,,,0,1,1,0,1,1,24,0.07433,0.085968,0,0.000113,0,2465,0
18_41,,,0,1,1,0,1,1,34,0.047712,0.053096,0,0.000113,0,2468,0
67_30,,,1,3,4,1,3,4,33,0.050073,0.057001,0.000101,0.000208,0,2467,0.005871
18_44,,,0,5,5,0,5,5,23,0.094518,0.111323,0,0.000113,0,2469,0
39_21,,,1,2,3,1,2,3,24,0.07163,0.078074,0,0.000187,0,1757,0.023328
20_105,,,5,0,5,5,0,5,0,0,0,0,0.000287,0,7,0.318942
20_106,,,5,0,5,5,0,5,0,0,0,0,0.000287,0,6,0.318942
27_88,,,2,6,8,2,6,8,26,0.070311,0.080365,0,0.000167,0,1081,0.131508
52_9,,,2,0,2,2,0,2,0,0,0,0,0.000175,0,1079,0.170068
52_10,,,3,0,3,3,0,3,0,0,0,0,0.000188,0,1078,0.175939
101_5,,,4,0,4,4,0,4,0,0,0,0,0.000283,0,8,0.147766
18_51,,,0,2,2,0,2,2,23,0.080151,0.091643,0,0.000113,0,2472,0
34_22,,,1,1,2,1,1,2,1,1,1,0,0.000161,0,2471,0.005871
18_55,,,0,5,5,0,5,5,21,0.094869,0.107749,0,0.000113,0,2473,0
29_29,,,3,0,3,3,0,3,0,0,0,0,0.000239,0,983,0.050797
18_58,,,0,2,2,0,2,2,21,0.094161,0.108218,0,0.000113,0,2474,0
18_61,,,1,1,2,1,1,2,1,1,1,0,0.000118,0,2476,0.012558
18_64,,,1,0,1,1,0,1,0,0,0,0,0.000213,0,2475,0.012558
18_65,,,1,19,20,1,19,20,20,0.105541,0.129367,0.000053,0.000123,0,2492,0.012558
18_66,,,1,0,1,1,0,1,0,0,0,0,0.000118,0,2491,0.012558
18_67,,,1,0,1,1,0,1,0,0,0,0,0.000118,0,2490,0.012558
18_68,,,1,0,1,1,0,1,0,0,0,0,0.000118,0,2489,0.012558
18_69,,,1,0,1,1,0,1,0,0,0,0,0.000118,0,2488,0.012558
18_70,,,1,0,1,1,0,1,0,0,0,0,0.000118,0,2487,0.012558
18_71,,,1,0,1,1,0,1,0,0,0,0,0.000118,0,2486,0.012558
