Id,Label,timeset,pr_indegree,pr_indegree_normalized,pr_domain,pr_proximity,indegree,outdegree,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,Clustering Coefficient,pageranks,componentnumber,strongcompnum,clustering,eigencentrality
3_7,,,3,0.000722,0.326918,0.029065,3,14,17,21,0.111282,0.139746,95593.095702,0.000043,0.03424,36,0.019048,0.000213,0,1081,0.009524,0.092488
4_69,,,2,0.000481,0.006976,0.001823,2,2,4,1,1,1,58,0.00001,0.000001,106,0,0.00022,0,1199,0,0.028991
4_70,,,1,0.000241,0.006736,0.001715,1,0,1,0,0,0,0,0.00001,0,91,0,0.000125,0,1197,0,0.025938
5_2,,,5,0.001203,0.326918,0.029397,5,10,15,21,0.093419,0.111009,31594.18254,0.000052,0.000125,6,0.043956,0.00027,0,1081,0.032967,0.145154
5_60,,,2,0.000481,0.008179,0.002173,2,0,2,0,0,0,0,0.000013,0,91,0,0.000187,0,1196,0,0.038407
5_77,,,1,0.000241,0.006736,0.001715,1,0,1,0,0,0,0,0.00001,0,91,0,0.000125,0,1195,0,0.025938
5_78,,,2,0.000481,0.008179,0.002173,2,0,2,0,0,0,0,0.000013,0,91,0,0.000187,0,1194,0,0.038407
5_79,,,2,0.000481,0.010344,0.002833,2,2,4,1,1,1,85,0.000013,0,91,0,0.000166,0,1179,0,0.05004
7_186,,,5,0.001203,0.326918,0.032832,5,2,7,19,0.096263,0.106988,55448.743731,0.000043,0.000048,18,0.095238,0.000548,0,1081,0.047619,0.156885
10_88,,,7,0.001684,0.326918,0.038208,7,4,11,21,0.10493,0.116594,280590.968951,0.000106,0.000016,10,0.090909,0.000964,0,1081,0.045455,0.314153
10_89,,,4,0.000962,0.327159,0.034339,4,0,4,0,0,0,0,0.000064,0,10,0.5,0.000397,0,1076,0.25,0.155806
18_17,,,5,0.001203,0.331489,0.031324,5,0,5,0,0,0,0,0.000027,0,91,0,0.000536,0,436,0,0.141965
58_14,,,1,0.000241,0.006736,0.001715,1,1,2,21,0.086237,0.096444,1689.521429,0.00001,0,91,0,0.000125,0,1193,0,0.025938
2_2,,,3,0.000722,0.326918,0.028932,3,6,9,20,0.101863,0.118773,92111.454419,0.000027,0.0003,14,0.214286,0.000282,0,1081,0.125,0.260318
2_3,,,3,0.000722,0.326918,0.026588,3,9,12,19,0.107658,0.129293,81728.254744,0.000076,0.000008,17,0.054545,0.000208,0,1081,0.027273,0.097917
10_57,,,2,0.000481,0.326918,0.026656,2,2,4,23,0.087704,0.096378,1783.707143,0.000058,0.000262,14,0.666667,0.000178,0,1081,0.416667,0.095866
17_82,,,10,0.002406,0.326918,0.038416,10,3,13,23,0.087669,0.096431,2987.02381,0.000969,0.000155,14,0.218182,0.001284,0,1081,0.109091,0.668058
32_1,,,4,0.000962,0.327159,0.040756,4,0,4,0,0,0,0,0.000095,0,14,0.166667,0.000417,0,273,0.083333,0.434851
32_2,,,3,0.000722,0.327159,0.037264,3,0,3,0,0,0,0,0.000067,0,14,0.333333,0.00038,0,272,0.166667,0.325019
41_44,,,13,0.003127,0.326918,0.040058,13,4,17,22,0.096067,0.107981,144199.36095,0.001044,0.000138,14,0.083333,0.001839,0,1081,0.045833,0.715731
2_1,,,4,0.000962,0.3274,0.037546,4,0,4,0,0,0,0,0.000028,0,17,0.166667,0.000531,0,894,0.083333,0.353333
2_5,,,1,0.000241,0.326918,0.024591,1,5,6,19,0.114968,0.140766,46915.846627,0.000001,0.000009,17,0.2,0.000132,0,1081,0.133333,0.03596
9_61,,,1,0.000241,0.327159,0.024623,1,0,1,0,0,0,0,0.000001,0,17,0,0.000132,0,605,0,0.03596
12_17,,,1,0.000241,0.327159,0.024623,1,0,1,0,0,0,0,0.000001,0,17,0,0.000132,0,604,0,0.03596
35_28,,,2,0.000481,0.328602,0.02552,2,2,4,1,1,1,2619.530952,0.000001,0,17,0,0.00018,0,350,0,0.04785
50_33,,,2,0.000481,0.3274,0.024658,2,0,2,0,0,0,0,0.000001,0,17,0,0.00018,0,603,0,0.039013
67_12,,,4,0.000962,0.327881,0.024728,4,0,4,0,0,0,0,0.000001,0,17,0,0.000372,0,602,0,0.045118
84_25,,,1,0.000241,0.326918,0.024609,1,2,3,24,0.078909,0.089644,24706.096212,0.000001,0.000001,20,0,0.000132,0,1081,0,0.03596
2_4,,,1,0.000241,0.326918,0.022873,1,16,17,18,0.117207,0.144416,23770.208568,0.000001,0.000272,17,0.036765,0.000135,0,1081,0.022059,0.015664
2_285,,,3,0.000722,0.3274,0.023915,3,0,3,0,0,0,0,0.000045,0,17,0.333333,0.000249,0,502,0.166667,0.028393
3_199,,,7,0.001684,0.326918,0.027944,7,13,20,18,0.111403,0.132034,23950.414765,0.000176,0.000346,17,0.198529,0.00034,0,1081,0.102941,0.217839
4_47,,,1,0.000241,0.326918,0.021391,1,3,4,22,0.09169,0.101718,2246.377381,0.000035,0.000021,18,0,0.00012,0,1081,0,0.0098
4_152,,,1,0.000241,0.327159,0.021408,1,1,2,1,1,1,0,0.000035,0.000006,17,1,0.00012,0,892,0.5,0.0098
5_68,,,3,0.000722,0.327159,0.030611,3,0,3,0,0,0,0,0.000329,0,17,0,0.000466,0,402,0,0.139402
28_52,,,5,0.001203,0.326918,0.02793,5,9,14,18,0.109723,0.128461,14912.153852,0.000313,0.000166,17,0.19697,0.000209,0,1081,0.113636,0.265438
28_53,,,6,0.001443,0.3274,0.028007,6,0,6,0,0,0,0,0.000331,0,17,0.333333,0.00024,0,634,0.233333,0.268491
28_54,,,5,0.001203,0.327159,0.027968,5,0,5,0,0,0,0,0.000313,0,17,0.5,0.000209,0,633,0.35,0.265438
29_46,,,2,0.000481,0.326918,0.021398,2,3,5,18,0.099799,0.111739,9615.690476,0.000036,0.000012,17,0.166667,0.000246,0,1081,0.166667,0.029485
87_1,,,4,0.000962,0.3274,0.02597,4,1,5,1,1,1,1360,0.000042,0.000266,17,0,0.000253,0,627,0,0.035789
87_2,,,3,0.000722,0.327159,0.025933,3,0,3,0,0,0,0,0.000041,0,17,0,0.000158,0,625,0,0.032736
87_3,,,5,0.001203,0.3274,0.028344,5,1,6,1,1,1,458.583333,0.000054,0.000009,17,0.1,0.000398,0,624,0.05,0.084443
87_4,,,2,0.000481,0.327159,0.025799,2,0,2,0,0,0,0,0.000039,0,17,0,0.000135,0,623,0,0.023853
87_5,,,1,0.000241,0.327159,0.021408,1,0,1,0,0,0,0,0.000035,0,17,0,0.00012,0,622,0,0.0098
2_6,,,3,0.000722,0.326918,0.022911,3,7,10,21,0.096659,0.111321,12329.991558,0.000015,0.000277,18,0.088889,0.000191,0,1081,0.044444,0.021769
2_7,,,2,0.000481,0.326918,0.029599,2,7,9,21,0.090422,0.109288,62910.014358,0.000002,0.000047,50,0.055556,0.00024,0,1081,0.027778,0.075227
2_145,,,1,0.000241,0.326918,0.021423,1,2,3,21,0.093812,0.102174,0,0.000036,0.000098,18,0.666667,0.000136,0,1081,0.333333,0.015774
10_96,,,19,0.004571,0.327159,0.040088,19,0,19,0,0,0,0,0.00037,0,18,0.046784,0.001241,0,56,0.023392,0.418049
10_97,,,20,0.004811,0.326918,0.040188,20,2,22,20,0.103438,0.11483,242078.453053,0.000383,0.000042,18,0.038095,0.001266,0,1081,0.019048,0.434624
11_12,,,3,0.000722,0.3274,0.021488,3,5,8,2,0.666667,0.75,6137.517965,0.000041,0.000093,7,0,0.000208,0,621,0,0.021879
13_40,,,11,0.002646,0.329083,0.030841,11,6,17,2,0.8,0.875,9952.766667,0.000108,0.000015,7,0.088235,0.00068,0,613,0.044118,0.16287
14_28,,,8,0.001924,0.326918,0.033317,8,3,11,29,0.054801,0.061756,19134.836782,0.000615,0.000003,3,0.018182,0.000565,0,1081,0.009091,0.175881
14_29,,,5,0.001203,0.327159,0.030149,5,0,5,0,0,0,0,0.000577,0,3,0,0.000306,0,606,0,0.073702
4_155,,,3,0.000722,0.3274,0.030766,3,1,4,2,0.666667,0.75,948.733333,0.000047,0,25,0.166667,0.000367,0,535,0.083333,0.048149
6_110,,,13,0.003127,0.326918,0.029788,13,5,18,26,0.069374,0.080644,24969.74246,0.000241,0.000077,50,0.045752,0.000845,0,1081,0.026144,0.178721
42_24,,,1,0.000241,0.327159,0.02718,1,6,7,2,0.875,0.928571,7083.3,0.000006,0.000029,3,0,0.000142,0,532,0,0.029936
45_23,,,2,0.000481,0.326918,0.029248,2,1,3,20,0.087846,0.095465,1514.6,0.000007,0.000006,4,0.666667,0.000247,0,1081,0.333333,0.089498
56_22,,,2,0.000481,0.326918,0.027203,2,2,4,29,0.058201,0.064731,7185.026587,0.000006,0.000006,28,0.166667,0.000166,0,1081,0.083333,0.032988
61_5,,,6,0.001443,0.326918,0.028398,6,3,9,25,0.088598,0.104773,44545.225072,0.000046,0.000049,50,0.178571,0.000463,0,1081,0.089286,0.119621
83_14,,,1,0.000241,0.327159,0.02718,1,0,1,0,0,0,0,0.000006,0,50,0,0.000142,0,420,0,0.029936
2_8,,,2,0.000481,0.330527,0.028698,2,1,3,1,1,1,835.883333,0.000149,0,81,0,0.000604,0,554,0,0.059419
63_1,,,2,0.000481,0.331489,0.028448,2,0,2,0,0,0,0,0.000001,0,5,0,0.000766,0,553,0,0.043714
2_9,,,1,0.000241,0.326918,0.022902,1,2,3,23,0.074399,0.083689,0,0.000005,0.000018,4,1,0.000192,0,1081,0.5,0.052502
4_142,,,7,0.001684,0.326918,0.024626,7,6,13,22,0.080357,0.09366,40888.130528,0.000071,0.000036,4,0.054545,0.000559,0,1081,0.027273,0.104544
58_18,,,5,0.001203,0.327881,0.034566,5,2,7,2,0.666667,0.75,417.809524,0.000069,0.000026,4,0.266667,0.000632,0,151,0.166667,0.251312
2_10,,,1,0.000241,0.000241,0.000241,1,9,10,22,0.088829,0.101458,1743,0,0.000038,14,0.022222,0.000208,0,1206,0.011111,0.003053
9_101,,,2,0.000481,0.328843,0.022133,2,5,7,2,0.727273,0.8125,8647.908333,0.000098,0.000037,9,0.047619,0.00022,0,1066,0.02381,0.020154
9_124,,,7,0.001684,0.32764,0.036752,7,0,7,0,0,0,0,0.000075,0,14,0.095238,0.000856,0,283,0.047619,0.392538
9_125,,,5,0.001203,0.326918,0.036585,5,2,7,23,0.087664,0.096143,5772.104762,0.000072,0.000262,14,0.2,0.000774,0,1081,0.133333,0.357631
33_60,,,1,0.000241,0.000481,0.000321,1,0,1,0,0,0,0,0.000005,0,14,0,0.000132,0,1205,0,0.00604
33_61,,,1,0.000241,0.000481,0.000321,1,0,1,0,0,0,0,0.000005,0,14,0,0.000132,0,1204,0,0.00604
34_54,,,4,0.000962,0.001203,0.001002,4,2,6,23,0.087746,0.095638,6901.759524,0.000007,0.000275,14,0,0.000276,0,1203,0,0.015198
47_17,,,3,0.000722,0.328121,0.025754,3,0,3,0,0,0,0,0.000006,0,14,0,0.000409,0,669,0,0.068583
47_30,,,4,0.000962,0.329324,0.020812,4,0,4,0,0,0,0,0.00001,0,11,0.166667,0.000221,0,1060,0.083333,0.026183
57_14,,,3,0.000722,0.327159,0.022972,3,0,3,0,0,0,0,0.000014,0,14,0,0.000243,0,777,0,0.061595
2_11,,,0,0,0,0,0,3,3,27,0.063514,0.069282,0,0,0.000358,33,0,0.000113,0,1212,0,0
4_144,,,3,0.000722,0.006495,0.001949,3,1,4,26,0.067733,0.073815,1747,0.000053,0.000001,33,0.333333,0.000333,0,1211,0.333333,0.111462
4_145,,,3,0.000722,0.3274,0.028456,3,0,3,0,0,0,0,0.002651,0,33,0,0.000235,0,852,0,0.127273
8_73,,,2,0.000481,0.006736,0.001699,2,0,2,0,0,0,0,0.000049,0,33,0,0.000271,0,1207,0,0.059369
2_13,,,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0.000113,1,1214,0,0
4_5,,,1,0.000241,0.000241,0.000241,1,0,1,0,0,0,0,0,0,0,0,0.000208,1,1213,0,0.003053
2_14,,,1,0.000241,0.000241,0.000241,1,1,2,21,0.102101,0.113479,1740,0,0.000168,55,0,0.000208,0,1215,0,0.003053
6_112,,,5,0.001203,0.326918,0.022798,5,6,11,20,0.113645,0.131236,35943.781349,0.00129,0.000024,55,0.027778,0.000513,0,1081,0.013889,0.08598
2_15,,,0,0,0,0,0,11,11,22,0.097684,0.118653,0,0,0.00033,6,0.036364,0.000113,0,1218,0.027273,0
2_194,,,4,0.000962,0.326918,0.030695,4,2,6,28,0.062083,0.067752,4750.916522,0.000076,0.000003,6,0.2,0.000395,0,1081,0.133333,0.177645
3_54,,,1,0.000241,0.000241,0.000241,1,0,1,0,0,0,0,0.000043,0,6,0,0.000121,0,1217,0,0.003053
3_178,,,4,0.000962,0.326918,0.025176,4,4,8,22,0.095565,0.106586,6068.333333,0.000141,0.000151,81,0.190476,0.000312,0,1081,0.142857,0.108142
9_67,,,3,0.000722,0.329083,0.023364,3,1,4,1,1,1,1360,0.000054,0,81,0.166667,0.000275,0,1037,0.083333,0.029292
9_79,,,1,0.000241,0.000241,0.000241,1,0,1,0,0,0,0,0.000043,0,6,0,0.000121,0,1216,0,0.003053
22_46,,,8,0.001924,0.3274,0.031701,8,0,8,0,0,0,0,0.00171,0,26,0.142857,0.000583,0,302,0.071429,0.195082
42_40,,,4,0.000962,0.326918,0.028098,4,3,7,27,0.066185,0.073264,3462.876046,0.000054,0.000013,6,0.4,0.000411,0,1081,0.2,0.118586
57_13,,,5,0.001203,0.326918,0.022982,5,4,9,21,0.08719,0.101084,30850.331827,0.000058,0.000021,4,0.142857,0.000421,0,1081,0.071429,0.086538
69_11,,,6,0.001443,0.328121,0.022929,6,4,10,2,0.833333,0.9,1926.633333,0.000049,0.000032,71,0.138889,0.00033,0,837,0.069444,0.064489
2_16,,,0,0,0,0,0,2,2,1,1,1,0,0,0.000021,26,0,0.000113,0,1219,0,0
41_17,,,5,0.001203,0.328121,0.02129,5,0,5,0,0,0,0,0.000016,0,26,0,0.000487,0,884,0,0.028726
63_3,,,2,0.000481,0.3274,0.028101,2,0,2,0,0,0,0,0.000149,0,81,0,0.000199,0,546,0,0.045409
2_17,,,4,0.000962,0.326918,0.030649,4,6,10,24,0.083892,0.099353,32076.473829,0.00009,0.001127,81,0.044444,0.000271,0,1081,0.022222,0.110766
29_43,,,5,0.001203,0.32764,0.028145,5,0,5,0,0,0,0,0.000183,0,81,0.2,0.00032,0,552,0.1,0.057555
31_28,,,9,0.002165,0.326918,0.036038,9,4,13,23,0.082542,0.096955,49313.620979,0.007889,0.002668,106,0.115385,0.000556,0,1081,0.057692,0.226387
33_19,,,3,0.000722,0.327881,0.028178,3,0,3,0,0,0,0,0.000153,0,81,0,0.000287,0,541,0,0.060663
62_5,,,3,0.000722,0.326918,0.028112,3,1,4,24,0.079661,0.090145,12583.4,0.000152,0,91,0,0.000248,0,1081,0,0.063208
2_18,,,2,0.000481,0.327159,0.030149,2,1,3,1,1,1,562.4,0.000038,0.000222,26,0.333333,0.000279,0,551,0.166667,0.055069
2_19,,,3,0.000722,0.327159,0.0246,3,7,10,2,0.888889,0.9375,9520,0.000087,0,81,0,0.000161,0,545,0,0.082522
9_56,,,1,0.000241,0.3274,0.022912,1,0,1,0,0,0,0,0,0,81,0,0.000132,0,544,0,0.033003
9_57,,,1,0.000241,0.3274,0.022912,1,0,1,0,0,0,0,0,0,81,0,0.000132,0,543,0,0.033003
63_4,,,1,0.000241,0.3274,0.022912,1,1,2,1,1,1,1,0,0.00002,81,0,0.000132,0,542,0,0.033003
85_17,,,1,0.000241,0.3274,0.022912,1,0,1,0,0,0,0,0,0,81,0,0.000132,0,540,0,0.033003
85_18,,,1,0.000241,0.3274,0.022912,1,0,1,0,0,0,0,0,0,81,0,0.000132,0,539,0,0.033003
85_19,,,1,0.000241,0.3274,0.022912,1,0,1,0,0,0,0,0,0,81,0,0.000132,0,538,0,0.033003
85_20,,,1,0.000241,0.3274,0.022912,1,0,1,0,0,0,0,0,0,81,0,0.000132,0,537,0,0.033003
2_20,,,1,0.000241,0.007217,0.001281,1,9,10,21,0.089435,0.108543,2297.854762,0.000001,0.000045,4,0.066667,0.000175,0,1191,0.033333,0.009293
22_3,,,2,0.000481,0.007698,0.001226,2,0,2,0,0,0,0,0.000006,0,4,1,0.000239,0,1189,0.5,0.016365
22_8,,,1,0.000241,0.007457,0.001156,1,1,2,1,1,1,0,0.000006,0.000001,4,1,0.000129,0,1190,0.5,0.008282
22_11,,,3,0.000722,0.3274,0.020153,3,0,3,0,0,0,0,0.000022,0,4,0,0.000277,0,877,0,0.059264
24_39,,,7,0.001684,0.328362,0.032428,7,1,8,3,0.5,0.583333,426.92619,0.000096,0.000003,4,0.142857,0.000562,0,331,0.071429,0.23591
24_40,,,5,0.001203,0.326918,0.031698,5,3,8,20,0.094127,0.108699,100843.387057,0.000077,0.000007,4,0.107143,0.000371,0,1081,0.053571,0.155537
57_12,,,2,0.000481,0.007698,0.001226,2,1,3,29,0.062561,0.074265,2605.985714,0.00001,0.000064,22,0,0.000148,0,1188,0,0.011335
66_8,,,3,0.000722,0.3274,0.021566,3,0,3,0,0,0,0,0.000009,0,4,0.333333,0.00025,0,778,0.166667,0.053863
76_24,,,2,0.000481,0.327159,0.024656,2,0,2,0,0,0,0,0.000062,0,4,0,0.000152,0,391,0,0.081712
2_22,,,1,0.000241,0.328362,0.021369,1,4,5,3,0.518519,0.607143,9183.138095,0.000002,0.000001,17,0,0.000226,0,361,0,0.017979
21_32,,,3,0.000722,0.329083,0.020149,3,4,7,2,0.7,0.785714,5811,0.000004,0.000005,102,0.047619,0.00027,0,359,0.02381,0.017996
35_27,,,1,0.000241,0.328602,0.020092,1,1,2,1,1,1,112.469048,0,0,17,0,0.000161,0,351,0,0.011891
40_64,,,3,0.000722,0.328362,0.022855,3,2,5,4,0.368421,0.446429,10542.138095,0,0.000013,17,0,0.000266,0,361,0,0.026595
2_23,,,0,0,0,0,0,5,5,17,0.11872,0.136695,0,0,0.000068,26,0.2,0.000113,0,1271,0.1,0
10_37,,,1,0.000241,0.000241,0.000241,1,0,1,0,0,0,0,0.000009,0,26,0,0.000132,0,1270,0,0.003053
10_38,,,2,0.000481,0.000481,0.000481,2,3,5,18,0.096935,0.110829,316.890476,0.000491,0.000002,26,0.333333,0.000138,0,1269,0.166667,0.012636
11_13,,,2,0.000481,0.000722,0.000541,2,0,2,0,0,0,0,0.000009,0,26,1,0.000171,0,1242,0.5,0.014553
17_88,,,2,0.000481,0.000722,0.000541,2,0,2,0,0,0,0,0.000009,0,26,1,0.000171,0,1241,0.5,0.014553
28_49,,,1,0.000241,0.000241,0.000241,1,6,7,16,0.130528,0.153187,1476.109524,0.000009,0.000136,3,0.095238,0.000132,0,1240,0.047619,0.003053
2_24,,,1,0.000241,0.000481,0.000321,1,21,22,17,0.107307,0.130401,2081.890476,0,0.00371,26,0.019048,0.000152,0,1269,0.011905,0.0115
2_104,,,4,0.000962,0.326918,0.036271,4,1,5,24,0.077735,0.084989,49374.671861,0.000534,0,11,0.166667,0.00102,0,1081,0.083333,0.198593
6_115,,,8,0.001924,0.326918,0.03484,8,1,9,24,0.082211,0.093859,24898.934318,0.002916,0.000911,20,0.027778,0.000643,0,1081,0.013889,0.199229
7_157,,,13,0.003127,0.326918,0.040652,13,3,16,23,0.089551,0.106181,168532.415789,0.007012,0.000258,17,0.025,0.001923,0,1081,0.0125,0.380794
11_1,,,3,0.000722,0.001203,0.000752,3,0,3,0,0,0,0,0.000574,0,5,0,0.000159,0,1268,0,0.015689
17_68,,,3,0.000722,0.002165,0.001083,3,4,7,3,0.6,0.703704,56,0.000526,0.000149,26,0.266667,0.000387,0,1252,0.133333,0.045517
17_97,,,6,0.001443,0.331248,0.034159,6,2,8,2,0.75,0.833333,2421.401659,0.000736,0.000005,91,0.035714,0.000608,0,437,0.017857,0.230148
21_98,,,6,0.001443,0.328121,0.021335,6,1,7,4,0.36,0.416667,99,0.00741,0.000017,5,0.066667,0.000574,0,702,0.066667,0.093917
26_205,,,1,0.000241,0.000722,0.000361,1,0,1,0,0,0,0,0.000482,0,26,0,0.000119,0,1267,0,0.009584
26_206,,,1,0.000241,0.000722,0.000361,1,0,1,0,0,0,0,0.000482,0,26,0,0.000119,0,1266,0,0.009584
26_207,,,1,0.000241,0.000722,0.000361,1,3,4,25,0.069092,0.075582,335.466667,0.000482,0.000169,4,0,0.000119,0,1265,0,0.009584
29_40,,,1,0.000241,0.000722,0.000361,1,0,1,0,0,0,0,0.000482,0,26,0,0.000119,0,1256,0,0.009584
32_17,,,2,0.000481,0.002165,0.000974,2,2,4,19,0.099378,0.108721,7475.802381,0.00049,0.000151,31,0,0.000264,0,1255,0,0.023478
43_71,,,2,0.000481,0.000962,0.00055,2,0,2,0,0,0,0,0.00049,0,26,0,0.000215,0,1253,0,0.012636
67_16,,,4,0.000962,0.002406,0.001415,4,1,5,1,1,1,10,0.000555,0.002548,26,0.2,0.000286,0,1245,0.1,0.050486
67_17,,,4,0.000962,0.002165,0.001299,4,1,5,4,0.391304,0.453704,21,0.000555,0.000068,26,0.333333,0.000286,0,1252,0.166667,0.050486
72_15,,,1,0.000241,0.000722,0.000361,1,0,1,0,0,0,0,0.000482,0,26,0,0.000119,0,1244,0,0.009584
103_1,,,6,0.001443,0.329565,0.025074,6,0,6,0,0,0,0,0.001127,0,18,0.066667,0.00026,0,46,0.033333,0.053549
103_2,,,6,0.001443,0.329565,0.025074,6,0,6,0,0,0,0,0.001127,0,18,0.066667,0.00026,0,45,0.033333,0.053549
103_3,,,6,0.001443,0.329565,0.025074,6,0,6,0,0,0,0,0.001127,0,18,0.066667,0.00026,0,44,0.033333,0.053549
108_1,,,1,0.000241,0.000722,0.000361,1,0,1,0,0,0,0,0.000482,0,26,0,0.000119,0,1243,0,0.009584
2_26,,,1,0.000241,0.000241,0.000241,1,16,17,15,0.130594,0.158493,1388.383333,0.000054,0.000163,81,0.022059,0.000119,0,1290,0.011029,0.003053
6_44,,,4,0.000962,0.3274,0.025296,4,0,4,0,0,0,0,0.000458,0,81,0,0.000243,0,295,0,0.072964
6_154,,,2,0.000481,0.000962,0.000641,2,12,14,15,0.13499,0.163121,3878.683333,0.000039,0.001675,3,0.032967,0.000138,0,1238,0.016484,0.012079
14_24,,,2,0.000481,0.327159,0.030299,2,0,2,0,0,0,0,0.000022,0,3,0,0.000279,0,274,0,0.080472
14_25,,,1,0.000241,0.000481,0.000321,1,0,1,0,0,0,0,0.000021,0,81,0,0.000119,0,1289,0,0.00604
14_26,,,1,0.000241,0.000481,0.000321,1,0,1,0,0,0,0,0.000021,0,81,0,0.000119,0,1288,0,0.00604
14_27,,,8,0.001924,0.326918,0.029515,8,6,14,21,0.084871,0.095854,33435.916739,0.000102,0.000073,36,0.036364,0.000689,0,1081,0.018182,0.205619
16_75,,,2,0.000481,0.000722,0.000541,2,0,2,0,0,0,0,0.000022,0,81,1,0.00022,0,1286,0.5,0.013511
16_76,,,1,0.000241,0.000481,0.000321,1,1,2,1,1,1,0,0.000021,0.000003,81,1,0.000119,0,1287,0.5,0.00604
22_73,,,3,0.000722,0.001443,0.000962,3,0,3,0,0,0,0,0.000028,0,71,0,0.000205,0,1285,0,0.020592
29_41,,,1,0.000241,0.000481,0.000321,1,0,1,0,0,0,0,0.000021,0,81,0,0.000119,0,1284,0,0.00604
30_28,,,3,0.000722,0.000962,0.00077,3,1,4,3,0.448276,0.487179,52,0.000025,0,81,0,0.000263,0,1283,0,0.012145
39_29,,,1,0.000241,0.000481,0.000321,1,0,1,0,0,0,0,0.000021,0,81,0,0.000119,0,1272,0,0.00604
74_31,,,3,0.000722,0.326918,0.026015,3,3,6,23,0.081019,0.091118,9067.35119,0.000096,0,5,0.066667,0.000134,0,1081,0.033333,0.047498
2_27,,,0,0,0,0,0,7,7,17,0.124444,0.145196,0,0,0.00006,20,0,0.000113,0,1297,0,0
2_40,,,1,0.000241,0.000241,0.000241,1,3,4,20,0.094521,0.104154,137.433333,0.000008,0.000031,20,0,0.000126,0,1296,0,0.003053
7_172,,,4,0.000962,0.326918,0.025122,4,11,15,16,0.13892,0.166942,57477.191561,0.000357,0.000602,6,0.038095,0.000427,0,1081,0.02381,0.039091
13_19,,,4,0.000962,0.000962,0.000962,4,2,6,25,0.076165,0.086107,5315.733333,0.000012,0.000388,20,0.066667,0.000318,0,1293,0.033333,0.012211
13_20,,,2,0.000481,0.333414,0.032589,2,0,2,0,0,0,0,0.000011,0,20,0,0.000196,0,84,0,0.079544
13_21,,,2,0.000481,0.3274,0.027106,2,0,2,0,0,0,0,0.000008,0,20,0,0.000224,0,898,0,0.042809
13_25,,,3,0.000722,0.000962,0.00077,3,0,3,0,0,0,0,0.000051,0,20,0,0.000159,0,1292,0,0.012145
47_22,,,2,0.000481,0.000481,0.000481,2,0,2,0,0,0,0,0.000011,0,20,0,0.00015,0,1291,0,0.006105
2_28,,,5,0.001203,0.326918,0.031316,5,7,12,23,0.080253,0.097616,76596.658897,0.000049,0.000044,106,0.044444,0.000544,0,1081,0.022222,0.134979
16_21,,,1,0.000241,0.327159,0.028619,1,0,1,0,0,0,0,0.000006,0,106,0,0.000179,0,271,0,0.053256
36_33,,,7,0.001684,0.329083,0.029007,7,0,7,0,0,0,0,0.000132,0,53,0.047619,0.000352,0,270,0.02381,0.089945
40_11,,,5,0.001203,0.326918,0.031248,5,7,12,22,0.08569,0.104709,61584.298181,0.000175,0.000254,48,0.222222,0.000286,0,1081,0.111111,0.227729
45_26,,,2,0.000481,0.326918,0.028582,2,8,10,23,0.0792,0.096096,22762.930952,0.00001,0.000079,106,0.027778,0.000211,0,1081,0.013889,0.056309
52_35,,,2,0.000481,0.327159,0.028652,2,0,2,0,0,0,0,0.000006,0,106,0,0.000238,0,261,0,0.059296
52_36,,,2,0.000481,0.327159,0.028652,2,0,2,0,0,0,0,0.000006,0,106,0,0.000238,0,260,0,0.059296
76_1,,,3,0.000722,0.327881,0.029063,3,0,3,0,0,0,0,0.000006,0,106,0,0.000368,0,259,0,0.072664
2_29,,,1,0.000241,0.326918,0.02843,1,15,16,20,0.102985,0.130279,27727.319841,0.000046,0.000306,102,0.095238,0.000121,0,1081,0.047619,0.034175
7_54,,,14,0.003368,0.326918,0.035432,14,6,20,19,0.099502,0.116832,94844.899625,0.000625,0.000049,102,0.070175,0.000981,0,1081,0.040936,0.416788
16_15,,,2,0.000481,0.327159,0.02621,2,2,4,1,1,1,1361,0.000041,0.000018,102,0.166667,0.000151,0,1006,0.083333,0.017649
21_30,,,2,0.000481,0.3274,0.02623,2,0,2,0,0,0,0,0.000043,0,102,0,0.000143,0,1004,0,0.017649
41_9,,,2,0.000481,0.326918,0.031136,2,18,20,20,0.105503,0.137434,81650.389399,0.000042,0.000351,102,0.052632,0.000177,0,1081,0.026316,0.098378
41_10,,,2,0.000481,0.327159,0.031178,2,1,3,1,1,1,212.616667,0.000042,0.000226,102,0.333333,0.000177,0,178,0.166667,0.098378
41_11,,,3,0.000722,0.327159,0.029062,3,0,3,0,0,0,0,0.000206,0,25,0,0.000166,0,399,0,0.134485
41_12,,,4,0.000962,0.326918,0.034406,4,4,8,21,0.095513,0.116126,88205.001124,0.000227,0.000018,102,0.107143,0.000269,0,1081,0.089286,0.255968
67_14,,,2,0.000481,0.327159,0.026398,2,0,2,0,0,0,0,0.000565,0,91,0,0.000141,0,821,0,0.032662
68_1,,,2,0.000481,0.326918,0.026204,2,6,8,21,0.085855,0.098353,23164.794841,0.00004,0.000081,22,0.035714,0.000242,0,1081,0.017857,0.020636
79_27,,,3,0.000722,0.3274,0.028511,3,2,5,2,0.75,0.833333,957.804762,0.000098,0.000093,102,0.3,0.000176,0,176,0.2,0.076562
